ID,label,headline,journalTitle,year,linkToArchive,topic
146,estigma,"Passos e PSD sob pressão para ""travar"" censura do Bloco ao Governo",Público,2011,https://arquivo.pt/wayback/20110212191227/http://jornal.publico.pt/noticia/11-02-2011/passos-e-psd-sob-pressao-para-travar-censura--do-bloco-ao-governo-21276425.htm,Política
147,estigma, Esquizofrenia,Expresso,2001,https://arquivo.pt/wayback/20010323153528/http://online.expresso.pt/noticia/default.asp?id_noticia=24726006,Desporto
148,literal, Descoberta nova forma de diagnóstico da esquizofrenia,Expresso,2001,https://arquivo.pt/wayback/20010101171124/http://online.expresso.pt/noticia/default.asp?id_noticia=24717129,Saúde
149,estigma, A feira das vaidades,Expresso,2001,https://arquivo.pt/wayback/20010623103954/http://semanal.expresso.pt/opiniao/artigos/interior.asp?edicao=1495&id_artigo=ES29456,Economia
150,estigma,A farsa de António,Expresso,2001,https://arquivo.pt/wayback/20010811083520/http://semanal.expresso.pt/cartaz/artigos/interior.asp?edicao=1502&id_artigo=ES33466,Cinema
151,literal,A circe irlandesa,Expresso,2001,https://arquivo.pt/wayback/20010106064028/http://www.expresso.pt/ed1471/c171.asp,Literatura
152,literal,Descoberta científica abre a porta à prevenção da esquizofrenia,Expresso,2020,https://arquivo.pt/wayback/20200123200837/https://expresso.pt/sociedade/2020-01-19-Descoberta-cientifica-abre-a-porta-a-prevencao-da-esquizofrenia,Saúde
153,estigma,Surfistas querem pôr fim à “esquizofrenia que reina na costa”,Expresso,2020,https://arquivo.pt/wayback/20200621223245/https://expresso.pt/sociedade/2020-06-03-Surfistas-querem-por-fim-a-esquizofrenia-que-reina-na-costa,Saúde
154,literal,Portugal tem 48 mil doentes com esquizofrenia que custam €436 milhões por ano,Expresso,2020,https://arquivo.pt/wayback/20200605080108/https://expresso.pt/sociedade/2018-01-24-Portugal-tem-48-mil-doentes-com-esquizofrenia-que-custam-436-milhoes-por-ano,Saúde
155,estigma,"Modelo de gestão da TAP é uma ""esquizofrenia"", diz o ex-secretário de Estado que privatizou a companhia",Expresso,2019,https://arquivo.pt/wayback/20191128200713/https://expresso.pt/economia/2019-11-28-Modelo-de-gestao-da-TAP-e-uma-esquizofrenia-diz-o-ex-secretario-de-Estado-que-privatizou-a-companhia,Economia
156,literal,Vídeo que mostra jovem com esquizofrenia a ser controlado pela polícia está a chocar os EUA,Expresso,2019,https://arquivo.pt/wayback/20190801184310/https://expresso.pt/internacional/2019-08-01-Video-que-mostra-jovem-com-esquizofrenia-a-ser-controlado-pela-policia-esta-a-chocar-os-EUA,Crime
157,estigma,Olivier Blanchard (FMI) : austeridade apressada aumenta o risco,Expresso,2020,https://arquivo.pt/wayback/20201012210906/https://expresso.pt/economia/olivier-blanchard-fmi--austeridade-apressada-aumenta-o-risco=f695908,Economia
158,literal,“Porque é que Hitler odiava os judeus?” Tudo o que se sabe sobre o ataque em Nova Iorque,Expresso,2019,https://arquivo.pt/wayback/20191231202428/https://expresso.pt/internacional/2019-12-31-Porque-e-que-Hitler-odiava-os-judeus--Tudo-o-que-se-sabe-sobre-o-ataque-em-Nova-Iorque,Crime
159,literal,Investigadores portugueses ajudaram à descoberta mundial que promete revolucionar tratamento da depressão e de outras doenças psiquiátricas,Expresso,2020,https://arquivo.pt/wayback/20200902192648/https://expresso.pt/sociedade/2020-09-01-Investigadores-portugueses-ajudaram-a-descoberta-mundial-que-promete-revolucionar-tratamento-da-depressao-e-de-outras-doencas-psiquiatricas/,Saúde
160,estigma,Como Salvador Sobral descobriu a maior referência musical da sua vida aos 28 anos,Expresso,2020,https://arquivo.pt/wayback/20200718194721/https://expresso.pt/cultura/2020-02-03-Como-Salvador-Sobral-descobriu-a-maior-referencia-musical-da-sua-vida-aos-28-anos,Música
161,estigma,Foi com “Closer” que os Joy Division compraram o bilhete para a eternidade,Expresso,2020,https://arquivo.pt/wayback/20200721223651/https://expresso.pt/cultura/2020-07-19-Foi-com-Closer-que-os-Joy-Division-compraram-o-bilhete-para-a-eternidade,Música
162,estigma,Francisco Assis já não vai à Aula Magna do centro-direita,Expresso,2019,https://arquivo.pt/wayback/20190725025511/https://expresso.pt/politica/2019-01-03-Francisco-Assis-ja-nao-vai-a-Aula-Magna-do-centro-direita,Política
163,literal,"Deportado para o Iraque, onde nunca tinha estado, diabético morre dois meses depois",Expresso,2019,https://arquivo.pt/wayback/20190811195731/https://expresso.pt/internacional/2019-08-09-Deportado-para-o-Iraque-onde-nunca-tinha-estado-diabetico-morre-dois-meses-depois-1,Conflitos militares
164,estigma,O Verbo Adiar,Expresso,2020,https://arquivo.pt/wayback/20200708222820/https://expresso.pt/opiniao/2020-04-02-O-Verbo-Adiar,Literatura
165,estigma,Diário da Peste. Nenhuma disciplina é mais necessária: acordar sempre à mesma hora,Expresso,2020,https://arquivo.pt/wayback/20200429185233/https://expresso.pt/opiniao/2020-04-26-Diario-da-Peste.-Nenhuma-disciplina-e-mais-necessaria-acordar-sempre-a-mesma-hora,Literatura
166,literal,"""Charros"" mais fortes contribuem para a violência e o abandono escolar",Expresso,2020,https://arquivo.pt/wayback/20200930211506/https://expresso.pt/actualidade/charros-mais-fortes-contribuem-para-a-violencia-e-o-abandono-escolar=f337567,Saúde
167,literal,“Como se está a sentir?”: vamos falar sobre o Mental,Expresso,2019,https://arquivo.pt/wayback/20190927185449/https://expresso.pt/cultura/2019-09-26-Como-se-esta-a-sentir--vamos-falar-sobre-o-Mental,Cinema
168,literal,Amor de mãe influencia tamanho do cérebro,Expresso,2020,https://arquivo.pt/wayback/20200621203421/https://expresso.pt/sociedade/2016-05-21-Amor-de-mae-influencia-tamanho-do-cerebro,Saúde
169,literal,Retratos de família,Expresso,2020,https://arquivo.pt/wayback/20200327180735/https://expresso.pt/actualidade/retratos-de-familia=f518436,Literatura
170,literal,“Velhice? Qual velhice!?”,Expresso,2018,https://arquivo.pt/wayback/20181229102939/https://expresso.pt/sociedade/2016-06-05-Velhice--Qual-velhice-,Música
171,literal,“Uma indústria de morte”? Exposição no Coliseu de Lisboa associa a psiquiatria ao Holocausto e ao racismo,Expresso,2019,"https://arquivo.pt/wayback/20191014221107/https://expresso.pt/sociedade/2019-08-27-Uma-industria-de-morte--Exposicao-no-Coliseu-de-Lisboa-associa-a-psiquiatria-ao-Holocausto-e-ao-racismo?utm_content=A%20gamela,%20o%20insulto%20a%20toda%20a%20gente%20decente%20e%20as%20mulheres%20das%20nossas%20vidas&utm_medium=newsletter&utm_campaign=*|CAMPAIGN_UID|*&utm_source=expresso-expressomatinal",Saúde
172,estigma,"Pedro Mexia: ""Sou conservador, ma non troppo""",Expresso,2020,https://arquivo.pt/wayback/20200512131612/https://expresso.pt/life_style/gente/pedro-mexia-sou-conservador-ima-non-troppoi=f550498,Literatura
173,estigma,José Sócrates e os sete anões contra Passos Coelho,Expresso,2019,https://arquivo.pt/wayback/20191204105155/https://expresso.pt/blogues/blogue_100_refens/jose-socrates-e-os-sete-anoes-contra-passos-coelho=f650404,Política
174,estigma,"Estuda, avança, para, recomeça, estuda, reinicia, recorre...",Expresso,2020,https://arquivo.pt/wayback/20200217010954/https://expresso.pt/opiniao/2020-02-08-Estuda-avanca-para-recomeca-estuda-reinicia-recorre,Política
175,estigma,O Sentido da Vida,Expresso,2019,https://arquivo.pt/wayback/20191206121053/https://expresso.pt/blogues/o-sentido-da-vida/2015-07-08-O-Sentido-da-Vida,Cinema
176,estigma,"""Prender menos foi uma opção política""",Expresso,2020,https://arquivo.pt/wayback/20200505220058/https://expresso.pt/actualidade/prender-menos-foi-uma-opcao-politica=f404000,Justiça
177,estigma,Eurodeputada sueca afastada das listas após cabeça de lista ser acusado de assédio sexual,Expresso,2019,https://arquivo.pt/wayback/20190522130846/https://expresso.pt/internacional/2019-05-20-Eurodeputada-sueca-afastada-das-listas-apos-cabeca-de-lista-ser-acusado-de-assedio-sexual,Política
178,estigma,"Jogo limpo, transparente e decisivo",Expresso,2020,https://arquivo.pt/wayback/20200624222031/https://expresso.pt/blogues/blogue_sem_cerimonia/jogo-limpo-transparente-e-decisivo=f922010,Economia
179,estigma,"Nagorno-Karabakh: Arménia e Azerbaijão anunciam ""trégua humanitária""",Expresso,2020,https://arquivo.pt/wayback/20201018180111/https://expresso.pt/internacional/2020-10-17-Nagorno-Karabakh-Armenia-e-Azerbaijao-anunciam-tregua-humanitaria,Conflitos militares
180,literal,MP de Leiria pede “medida de prevenção” para mulher que viveu seis meses com o pai morto,Expresso,2020,https://arquivo.pt/wayback/20200227192355/https://expresso.pt/sociedade/2020-02-27-MP-de-Leiria-pede-medida-de-prevencao-para-mulher-que-viveu-seis-meses-com-o-pai-morto,Crime
181,literal,Tribunal de Leiria condena a oito anos de internamento mulher que viveu seis meses com o pai morto,Expresso,2020,https://arquivo.pt/wayback/20200312204029/https://expresso.pt/sociedade/2020-03-12-Tribunal-de-Leiria-condena-a-oito-anos-de-internamento-mulher-que-viveu-seis-meses-com-o-pai-morto,Crime
182,estigma,A esquerda quer Alemanha a tratar portugueses como crianças,Expresso,2019,https://arquivo.pt/wayback/20191009051634/https://expresso.pt/blogues/Opinio/HenriqueRaposo/ATempoeaDesmodo/a-esquerda-quer-alemanha-a-tratar-portugueses-como-criancas=f823376,Economia
183,estigma,"A incrível viagem de Donald Crowhurst, o homem que se matou por vergonha",Expresso,2019,https://arquivo.pt/wayback/20191224132910/https://expresso.pt/multimedia-expresso/2015-07-10-A-incrivel-viagem-de-Donald-Crowhurst-o-homem-que-se-matou-por-vergonha-1,Conflitos militares
184,estigma,Crónicas do Purgatório: um retrato de Vasco Pulido Valente,Expresso,2019,https://arquivo.pt/wayback/20190710231315/https://expresso.pt/sociedade/2018-02-18-Cronicas-do-Purgatorio-um-retrato-de-Vasco-Pulido-Valente,Literatura
185,estigma,Covid-19. Governo vira-se para a Europa: “Não podemos ser esquizofrénicos”,Expresso,2020,https://arquivo.pt/wayback/20200317084332/https://expresso.pt/coronavirus/2020-03-11-Covid-19.-Governo-vira-se-para-a-Europa-Nao-podemos-ser-esquizofrenicos,Economia
186,estigma,Carlos Moedas: “Para salvar o planeta temos de tomar decisões radicais”,Expresso,2019,https://arquivo.pt/wayback/20190402051501/https://expresso.pt/newsletters/expressomatinal/2019-03-30-Portugal-quer-ir-buscar-familiares-de-jiadistas-a-Siria.-E-os-bastidores-da-presidencia-de-Marcelo,Economia
187,literal, Nova esperança para a esquizofrenia,Diário de Notícias,2001,https://arquivo.pt/wayback/20010705070613/http://www.dn.pt/ige/5p17b.htm,Saúde
188,estigma," ""António Guterres tem o poder mas não tem autoridade""",Diário de Notícias,2001,https://arquivo.pt/wayback/20010826070545/http://www.dn.pt/art/26p13x.htm,Política
189,literal, Um Dogma 95 vindo dos EUA,Diário de Notícias,2001,https://arquivo.pt/wayback/20010212040624/http://www.dn.pt/art/12p40a.htm,Cinema
190,literal, O pirata esquizofrénico que deu Viagra a Gates,Diário de Notícias,2001,https://arquivo.pt/wayback/20010717070635/http://www.dn.pt/net/17p51b.htm,Conflitos militares
191,literal, A insustentável justiça…,Diário de Notícias,2001,https://arquivo.pt/wayback/20010114040608/http://www.dn.pt/opi/14p16b.htm,Justiça
192,literal,Doentes psiquiátricos perdem acesso a medicamento depois de preço subir 348%,Diário de Notícias,2016,https://arquivo.pt/wayback/20160502042148/http://www.dn.pt/portugal/interior/doentes-psiquiatricos-perdem-acesso-a-medicamento-depois-de-preco-subir-348-4391303.html,Saúde
193,estigma,Zigurfest. Um festival em que cada concerto é uma descoberta,Diário de Notícias,2018,https://arquivo.pt/wayback/20180831171709/https://www.dn.pt/cultura/interior/amp/zigurfest-um-festival-em-que-cada-concerto-e-uma-descoberta-9783394.html,Música
194,literal,"Beezow Doo-doo Zoppitybop-bop-bop foi preso, mas deu luta",Diário de Notícias,2016,https://arquivo.pt/wayback/20160209000109/http://www.dn.pt/mundo/interior/beezow-doodoo-zoppitybopbopbop-foi-preso-mas-deu-luta-5012957.html,Crime
195,literal,Are you talkin' to me?,Diário de Notícias,2020,https://arquivo.pt/wayback/20201127182939/https://www.dn.pt/edicao-do-dia/21-nov-2020/amp/are-you-talkin-to-me-13049428.html,Cinema
196,estigma,"2018, um ano menos esquizofrénico?",Diário de Notícias,2017,https://arquivo.pt/wayback/20171227201614/https://www.dn.pt/opiniao/opiniao-dn/rosalia-amorim/interior/amp/2018-um-ano-menos-esquizofrenico-9010071.html,Economia
197,estigma,Rainha das oratórias portuguesas do século XVIII ouve-se no CCB,Diário de Notícias,2016,https://arquivo.pt/wayback/20160924185718/http://www.dn.pt/artes/interior/amp/rainha-das-oratorias-portuguesas-do-seculo-xviii-ouve-se-no-ccb-5404236.html,Cinema
198,literal,Detido polícia que matou mulher negra esquizofrénica,Diário de Notícias,2017,https://arquivo.pt/wayback/20170722051624/http://www.dn.pt/mundo/interior/amp/detido-policia-que-matoumulhernegra-esquizofrenica-8522916.html,Crime
199,literal,"Andrew Solomon: ""Mães violadas sofreram mais do que as outras""",Diário de Notícias,2017,https://arquivo.pt/wayback/20170619211830/http://www.dn.pt/artes/interior/amp/andrew-solomon-maes-violadas-sofreram-mais-do-que-as-outras-8569865.html,Literatura
200,literal,"Estado ""estigmatiza"" doentes esquizofrénicos",Diário de Notícias,2011,https://arquivo.pt/wayback/20110121233057/http://www.dn.pt/Inicio/interior.aspx?content_id=659967,Saúde
201,literal,Comissão confirma esquizofrenia paranóide,Diário de Notícias,2011,https://arquivo.pt/wayback/20111223210237/http://www.dn.pt/inicio/globo/interior.aspx?content_id=2201756&seccao=Europa,Crime
202,estigma,"Passos: Portugal não pode viver ""esquizofrenicamente todas as semanas""",Diário de Notícias,2011,https://arquivo.pt/wayback/20110212061819/http://www.dn.pt/inicio/portugal/interior.aspx?content_id=1781080,Política
203,estigma,Esquizofrenia,Diário de Notícias,2005,https://arquivo.pt/wayback/20050612020900/http://dn.sapo.pt/2005/06/10/opiniao/esquizofrenia.html,Política
204,literal, Homicida condenado a internamento ,Jornal de Notícias,2001,https://arquivo.pt/wayback/20010712040907/http://jn.pt/textos/out50542.asp,Crime
205,literal, Psiquiatras debatem esquizofrenia ,Jornal de Notícias,2001,https://arquivo.pt/wayback/20010706015556/http://jn.pt/textos/out60212.asp,Saúde
206,literal,"Mensagem: ""Gatos podem causar doenças mentais""",Jornal de Notícias,2001,https://arquivo.pt/wayback/20010710094735/http://jn.pt/seccoes/mensagem.asp?29932,Saúde
207,literal, Doenças mentais isolam 450 milhões ,Jornal de Notícias,2001,https://arquivo.pt/wayback/20011005203028/http://jn.pt/textos/out6021.asp,Saúde
208,estigma, Parto para audiências,Jornal de Notícias,2000,https://arquivo.pt/wayback/20001201192200/http://jn.pt/secdiv/varia/multimed.htm,Conflitos militares
209,estigma, O senhor do teatro e de outras artes ,Jornal de Notícias,2001,https://arquivo.pt/wayback/20011116010811/http://jn.pt/textos/out6082.asp,Cinema
210,literal,"Mensagem: ""Está tudo nos genes?""",Jornal de Notícias,2001,https://arquivo.pt/wayback/20011124073350/http://jn.pt/seccoes/mensagem_n.asp?1676,Saúde
211,estigma,  O que vem aí,Jornal de Notícias,2001,https://arquivo.pt/wayback/20010921193244/http://jn.pt/textos/out6091.asp,Conflitos militares
212,literal, A música é o meu retrato ,Jornal de Notícias,2001,https://arquivo.pt/wayback/20010708215208/http://jn.pt/textos/out5085.asp,Música
213,estigma,"Mensagem: ""Lápis azul já não risca""",Jornal de Notícias,2001,https://arquivo.pt/wayback/20010508153509/http://jn.pt/seccoes/mensagem.asp?896,Literatura
214,literal, Tribunal de Setúbal julga caso de furto ,Jornal de Notícias,2000,https://arquivo.pt/wayback/20000202213259/http://jn.pt/textos/out50420.htm,Crime
215,estigma,Basta ya!,Jornal de Notícias,2000,https://arquivo.pt/wayback/20001004083258/http://jn.pt/eddia/opiniao5.htm,Conflitos militares
216,literal,"""Há cultos satânicos muito perigosos na Serra de Sintra"" ",Jornal de Notícias,2001,https://arquivo.pt/wayback/20011202015048/http://jn.pt/eddia/grporto5.asp,Saúde
217,literal, Uma Mente Brilhante,Público,2002,https://arquivo.pt/wayback/20021024052839/http://dossiers.publico.pt/shownews.asp?id=83055&idCanal=291,Cinema
218,estigma," Paquistão, aliado dos taliban, promete colaborar com os EUA ",Público,2003,https://arquivo.pt/wayback/20030930090109/http://dossiers.publico.pt/atentado_estados_unidos/html/01_paquistao_aliado.html,Conflitos militares
219,literal," Retrato de Russell Crowe, Um Actor à Beira do Óscar",Público,2005,https://arquivo.pt/wayback/20050121004519/http://dossiers.publico.pt/shownews.asp?id=90735&amp,Cinema
220,literal,Festival de Berlim 2002,Público,2011,https://arquivo.pt/wayback/20111009190801/http://dossiers.publico.pt/noticia.aspx?idCanal=356&id=72537,Cinema
